Time,Last Price,Last Size,Last Exchange,Bid Price,Bid Size,Bid Exchange,Ask Price,Ask Exchange,Ask Size,Trade Condition
09:46:31 ET,49.7,100,Q,49.69,1,Q,49.71,Q,3,--
09:46:24 ET,49.72,25,Q,49.7,3,Q,49.73,Q,3,--
09:46:24 ET,49.71,75,Q,49.7,2,Q,49.73,Q,3,--
09:46:24 ET,49.7199,1,DF,49.7,2,Q,49.72,Q,1,--
09:46:22 ET,49.7062,1000,DF,49.7,2,Q,49.72,Q,1,--
09:46:22 ET,49.71,25,Q,49.7,2,Q,49.72,Q,1,--
09:46:14 ET,49.7078,100,DF,49.69,1,Q,49.72,Q,1,--
09:46:13 ET,49.69,21,Q,49.69,2,Q,49.72,Q,1,--
09:46:13 ET,49.7,100,Q,49.69,3,Q,49.73,B,6,--
09:46:13 ET,49.73,70,DF,49.71,2,Q,49.73,Q,1,--
09:46:13 ET,49.7,211,DF,49.71,2,Q,49.73,Q,1,--
09:46:13 ET,49.68,49,DF,49.71,2,Q,49.74,Q,1,--
09:46:13 ET,49.71,100,Q,49.7,3,Q,49.75,Q,3,--
09:46:13 ET,49.7,187,DEX,49.69,4,Q,49.7,DEX,2,--
09:46:13 ET,49.7,298,Z,49.69,4,Q,49.7,DEX,2,--
09:46:13 ET,49.7,1,DEX,49.69,4,Q,49.7,Z,2,--
09:46:13 ET,49.7,1,Z,49.69,4,Q,49.7,Z,2,--
09:46:13 ET,49.7,1,DEX,49.69,4,Q,49.7,Z,2,--
09:46:13 ET,49.7,1,Z,49.69,4,Q,49.7,DEX,3,--
09:46:13 ET,49.7,300,Q,49.69,2,B,49.7,DEX,3,--
09:46:13 ET,49.69,70,Q,49.69,1,DEX,49.69,Q,1,--
09:46:13 ET,49.69,100,Q,49.68,6,DEX,49.7,Q,4,--
09:46:13 ET,49.69,100,Q,49.67,2,Q,49.69,Q,1,--
09:46:13 ET,49.66,300,DEX,49.65,1,Q,49.66,DEX,3,--
09:46:13 ET,49.66,475,DEX,49.64,2,DEX,49.66,DEX,3,--
09:46:13 ET,49.66,75,DEX,49.64,2,DEX,49.66,DEX,8,--
09:46:13 ET,49.66,75,DEX,49.64,2,DEX,49.66,DEX,9,--
09:46:13 ET,49.66,75,DEX,49.64,2,DEX,49.66,DEX,10,--
09:46:13 ET,49.65,1,Q,49.64,1,Q,49.65,IX,1,--
09:46:13 ET,49.65,20,Q,49.64,1,Q,49.65,IX,1,--
09:46:13 ET,49.64,75,Q,49.63,2,Q,49.65,Q,1,--
09:46:12 ET,49.64,25,Q,49.63,1,Q,49.64,Q,2,--
09:46:12 ET,49.64,4,DF,49.63,1,Q,49.64,Q,3,--
09:46:05 ET,49.62,96,Q,49.62,5,DEX,49.64,Q,2,--
09:46:04 ET,49.6332,200,DF,49.61,1,Q,49.64,Q,1,--
09:46:02 ET,49.625,35,DF,49.61,2,Q,49.64,Q,1,--
09:45:55 ET,49.62,202,Q,49.61,2,Q,49.64,BYX,1,--
09:45:55 ET,49.62,27,Q,49.61,2,Q,49.62,Q,2,--
09:45:55 ET,49.62,75,Q,49.61,2,Q,49.62,Q,2,--
09:45:53 ET,49.5903,100,DF,49.59,2,Q,49.62,Q,3,--
09:45:52 ET,49.6126,500,DF,49.59,2,Q,49.62,Q,3,--
09:45:45 ET,49.62,305,DF,49.59,1,Q,49.62,Q,4,--
09:45:43 ET,49.6042,200,DF,49.59,1,Q,49.62,Q,3,--
09:45:41 ET,49.6,20,DEX,49.58,2,Q,49.62,Q,4,--
09:45:41 ET,49.61,610,DF,49.57,1,Q,49.61,Q,1,--
